m	170	134	5	5	0	0	60s	100	1	8063
m	128	132	5	5	0	0	60s	100	1	8063
m	83	143	5	5	0	0	60s	100	1	8063
m	112	163	5	5	0	0	60s	100	1	8063
m	143	149	5	5	0	0	60s	100	1	8063
m	157	169	5	5	0	0	60s	100	1	8063
m	141	183	5	5	0	0	60s	100	1	8063
m	219	157	5	5	0	0	60s	100	1	8063
m	227	186	5	5	0	0	60s	100	1	8063
m	205	206	5	5	0	0	60s	100	1	8063
m	268	228	5	5	0	0	60s	100	1	8063
m	296	210	5	5	0	0	60s	100	1	8063
m	266	167	5	5	0	0	60s	100	1	8063
m	268	138	5	5	0	0	60s	100	1	8063
m	298	130	5	5	0	0	60s	100	1	8063
m	332	143	5	5	0	0	60s	100	1	8063
m	325	168	5	5	0	0	60s	100	1	8063
m	306	179	5	5	0	0	60s	100	1	8063
m	329	202	5	5	0	0	60s	100	1	8063
m	376	188	5	5	0	0	60s	100	1	8063
m	388	143	5	5	0	0	60s	100	1	8063
m	404	175	5	5	0	0	60s	100	1	8063
m	381	208	5	5	0	0	60s	100	1	8063
m	337	230	5	5	0	0	60s	100	1	8063
m	312	258	5	5	0	0	60s	100	1	8063
m	265	263	5	5	0	0	60s	100	1	8063
m	213	241	5	5	0	0	60s	100	1	8063
m	213	233	5	5	0	0	60s	100	1	8063
m	230	273	5	5	0	0	60s	100	1	8063
m	198	274	5	5	0	0	60s	100	1	8063
m	181	261	5	5	0	0	60s	100	1	8063
m	179	240	5	5	0	0	60s	100	1	8063
m	163	202	5	5	0	0	60s	100	1	8063
m	151	206	5	5	0	0	60s	100	1	8063
m	104	188	5	5	0	0	60s	100	1	8063
m	87	162	5	5	0	0	60s	100	1	8063
m	105	140	5	5	0	0	60s	100	1	8063
m	127	129	5	5	0	0	60s	100	1	8063
m	193	131	5	5	0	0	60s	100	1	8063
m	228	125	5	5	0	0	60s	100	1	8063
m	247	156	5	5	0	0	60s	100	1	8063
m	255	191	5	5	0	0	60s	100	1	8063
m	281	200	5	5	0	0	60s	100	1	8063
m	287	174	5	5	0	0	60s	100	1	8063
m	302	150	5	5	0	0	60s	100	1	8063
m	333	125	5	5	0	0	60s	100	1	8063
m	371	133	5	5	0	0	60s	100	1	8063
m	113	248	5	5	0	0	60s	100	1	8063
m	103	244	5	5	0	0	60s	100	1	8063
m	99	254	5	5	0	0	60s	100	1	8063
m	203	261	5	5	0	0	60s	100	1	8063
m	188	207	5	5	0	0	60s	100	1	8063
m	190	162	5	5	0	0	60s	100	1	8063
m	233	217	5	5	0	0	60s	100	1	8063
m	290	254	5	5	0	0	60s	100	1	8063
m	87	300	5	5	0	0	60s	100	1	8063
m	132	299	5	5	0	0	60s	100	1	8063
m	175	300	5	5	0	0	60s	100	1	8063
m	264	301	5	5	0	0	60s	100	1	8063
m	369	299	5	5	0	0	60s	100	1	8063
m	434	298	5	5	0	0	60s	100	1	8063
m	460	238	5	5	0	0	60s	100	1	8063
m	464	207	5	5	0	0	60s	100	1	8063
m	469	147	5	5	0	0	60s	100	1	8063
m	480	187	5	5	0	0	60s	100	1	8063
m	486	230	5	5	0	0	60s	100	1	8063
m	484	268	5	5	0	0	60s	100	1	8063
m	481	293	5	5	0	0	60s	100	1	8063
m	481	308	5	5	0	0	60s	100	1	8063
m	53	267	5	5	0	0	60s	100	1	8063
m	55	221	5	5	0	0	60s	100	1	8063
m	49	184	5	5	0	0	60s	100	1	8063
m	47	127	5	5	0	0	60s	100	1	8063
m	46	111	5	5	0	0	60s	100	1	8063
m	44	170	5	5	0	0	60s	100	1	8063
m	49	143	5	5	0	0	60s	100	1	8063
m	42	214	5	5	0	0	60s	100	1	8063
m	32	234	5	5	0	0	60s	100	1	8063
m	22	280	5	5	0	0	60s	100	1	8063
m	31	313	5	5	0	0	60s	100	1	8063
m	110	299	5	5	0	0	60s	100	1	8063
m	130	369	5	5	0	0	60s	100	1	8063
m	150	353	5	5	0	0	60s	100	1	8063
m	171	384	5	5	0	0	60s	100	1	8063
m	187	406	5	5	0	0	60s	100	1	8063
m	156	436	5	5	0	0	60s	100	1	8063
m	136	419	5	5	0	0	60s	100	1	8063
m	144	377	5	5	0	0	60s	100	1	8063
m	95	376	5	5	0	0	60s	100	1	8063
m	82	399	5	5	0	0	60s	100	1	8063
m	69	423	5	5	0	0	60s	100	1	8063
m	59	440	5	5	0	0	60s	100	1	8063
m	65	458	5	5	0	0	60s	100	1	8063
m	97	435	5	5	0	0	60s	100	1	8063
m	120	429	5	5	0	0	60s	100	1	8063
m	141	470	5	5	0	0	60s	100	1	8063
m	102	473	5	5	0	0	60s	100	1	8063
m	187	409	5	5	0	0	60s	100	1	8063
m	197	427	5	5	0	0	60s	100	1	8063
m	403	371	5	5	0	0	60s	100	1	8063
m	363	367	5	5	0	0	60s	100	1	8063
m	341	379	5	5	0	0	60s	100	1	8063
m	373	416	5	5	0	0	60s	100	1	8063
m	349	433	5	5	0	0	60s	100	1	8063
m	432	448	5	5	0	0	60s	100	1	8063
m	429	465	5	5	0	0	60s	100	1	8063
m	395	466	5	5	0	0	60s	100	1	8063
m	368	451	5	5	0	0	60s	100	1	8063
m	432	430	5	5	0	0	60s	100	1	8063
m	412	414	5	5	0	0	60s	100	1	8063
m	413	388	5	5	0	0	60s	100	1	8063
m	417	375	5	5	0	0	60s	100	1	8063
m	397	358	5	5	0	0	60s	100	1	8063
m	376	361	5	5	0	0	60s	100	1	8063
m	335	361	5	5	0	0	60s	100	1	8063
m	327	371	5	5	0	0	60s	100	1	8063
m	191	363	5	5	0	0	60s	100	1	8063
m	200	378	5	5	0	0	60s	100	1	8063
m	209	366	5	5	0	0	60s	100	1	8063
m	212	379	5	5	0	0	60s	100	1	8063
m	237	299	5	5	0	0	60s	100	1	8063
m	210	297	5	5	0	0	60s	100	1	8063
m	320	297	5	5	0	0	60s	100	1	8063
m	344	298	5	5	0	0	60s	100	1	8063
