m	86	504	5	5	0	0	30s	100	1	4530
m	93	508	5	5	0	0	30s	100	1	4530
m	96	523	5	5	0	0	30s	100	1	4530
m	89	540	5	5	0	0	30s	100	1	4530
m	92	562	5	5	0	0	30s	100	1	4530
m	116	566	5	5	0	0	30s	100	1	4530
m	115	530	5	5	0	0	30s	100	1	4530
m	128	540	5	5	0	0	30s	100	1	4530
m	133	560	5	5	0	0	30s	100	1	4530
m	146	563	5	5	0	0	30s	100	1	4530
m	152	550	5	5	0	0	30s	100	1	4530
m	154	520	5	5	0	0	30s	100	1	4530
m	145	506	5	5	0	0	30s	100	1	4530
m	120	506	5	5	0	0	30s	100	1	4530
m	114	521	5	5	0	0	30s	100	1	4530
m	102	542	5	5	0	0	30s	100	1	4530
m	102	556	5	5	0	0	30s	100	1	4530
m	98	570	5	5	0	0	30s	100	1	4530
m	120	550	5	5	0	0	30s	100	1	4530
m	130	570	5	5	0	0	30s	100	1	4530
m	144	569	5	5	0	0	30s	100	1	4530
m	144	542	5	5	0	0	30s	100	1	4530
m	142	524	5	5	0	0	30s	100	1	4530
m	131	510	5	5	0	0	30s	100	1	4530
m	126	524	5	5	0	0	30s	100	1	4530
m	118	511	5	5	0	0	30s	100	1	4531
m	100	512	5	5	0	0	30s	100	1	4531
m	96	502	5	5	0	0	30s	100	1	4531
m	91	521	5	5	0	0	30s	100	1	4531
m	104	538	5	5	0	0	30s	100	1	4531
m	95	550	5	5	0	0	30s	100	1	4531
m	90	558	5	5	0	0	30s	100	1	4531
m	106	578	5	5	0	0	30s	100	1	4531
m	124	576	5	5	0	0	30s	100	1	4531
m	146	573	5	5	0	0	30s	100	1	4531
m	154	561	5	5	0	0	30s	100	1	4531
m	154	542	5	5	0	0	30s	100	1	4531
m	139	530	5	5	0	0	30s	100	1	4531
m	129	524	5	5	0	0	30s	100	1	4531
m	128	545	5	5	0	0	30s	100	1	4531
m	109	538	5	5	0	0	30s	100	1	4531
m	100	528	5	5	0	0	30s	100	1	4531
m	107	520	5	5	0	0	30s	100	1	4531
m	127	524	5	5	0	0	30s	100	1	4531
m	136	534	5	5	0	0	30s	100	1	4531
m	132	514	5	5	0	0	30s	100	1	4531
m	144	506	5	5	0	0	30s	100	1	4531
m	152	512	5	5	0	0	30s	100	1	4531
m	131	502	5	5	0	0	30s	100	1	4531
m	117	503	5	5	0	0	30s	100	1	4531
m	115	538	5	5	0	0	30s	100	1	4531
m	124	530	5	5	0	0	30s	100	1	4532
m	117	548	5	5	0	0	30s	100	1	4532
m	112	558	5	5	0	0	30s	100	1	4532
m	130	560	5	5	0	0	30s	100	1	4532
m	136	550	5	5	0	0	30s	100	1	4532
m	138	544	5	5	0	0	30s	100	1	4532
m	146	533	5	5	0	0	30s	100	1	4532
m	149	520	5	5	0	0	30s	100	1	4532
m	140	510	5	5	0	0	30s	100	1	4532
m	152	500	5	5	0	0	30s	100	1	4532
m	120	500	5	5	0	0	30s	100	1	4532
m	100	497	5	5	0	0	30s	100	1	4532
m	80	528	5	5	0	0	30s	100	1	4532
m	80	538	5	5	0	0	30s	100	1	4532
m	82	552	5	5	0	0	30s	100	1	4532
m	86	570	5	5	0	0	30s	100	1	4532
m	100	562	5	5	0	0	30s	100	1	4532
m	98	536	5	5	0	0	30s	100	1	4532
m	89	524	5	5	0	0	30s	100	1	4532
m	86	512	5	5	0	0	30s	100	1	4532
m	142	552	5	5	0	0	30s	100	1	4532
m	115	554	5	5	0	0	30s	100	1	4532
m	105	546	5	5	0	0	30s	100	1	4532
m	122	539	5	5	0	0	30s	100	1	4532
m	132	574	5	5	0	0	30s	100	1	4532
m	150	572	5	5	0	0	30s	100	1	4532
m	104	504	5	5	0	0	30s	100	1	4533
m	108	514	5	5	0	0	30s	100	1	4533
m	124	516	5	5	0	0	30s	100	1	4533
m	135	520	5	5	0	0	30s	100	1	4533
m	136	506	5	5	0	0	30s	100	1	4533
m	147	503	5	5	0	0	30s	100	1	4533
m	153	518	5	5	0	0	30s	100	1	4533
m	153	528	5	5	0	0	30s	100	1	4533
m	131	532	5	5	0	0	30s	100	1	4533
m	110	527	5	5	0	0	30s	100	1	4533
m	96	527	5	5	0	0	30s	100	1	4533
m	90	532	5	5	0	0	30s	100	1	4533
m	96	544	5	5	0	0	30s	100	1	4533
m	88	548	5	5	0	0	30s	100	1	4533
m	84	556	5	5	0	0	30s	100	1	4533
m	88	559	5	5	0	0	30s	100	1	4533
m	107	568	5	5	0	0	30s	100	1	4533
m	104	548	5	5	0	0	30s	100	1	4533
m	114	562	5	5	0	0	30s	100	1	4533
m	125	561	5	5	0	0	30s	100	1	4533
m	126	553	5	5	0	0	30s	100	1	4533
m	140	560	5	5	0	0	30s	100	1	4533
m	137	568	5	5	0	0	30s	100	1	4533
m	120	573	5	5	0	0	30s	100	1	4533
m	112	576	5	5	0	0	30s	100	1	4533
m	138	574	5	5	0	0	30s	100	1	4533
m	147	576	5	5	0	0	30s	100	1	4533
m	154	569	5	5	0	0	30s	100	1	4533
m	146	562	5	5	0	0	30s	100	1	4533
m	148	555	5	5	0	0	30s	100	1	4533
m	156	550	5	5	0	0	30s	100	1	4533
m	160	540	5	5	0	0	30s	100	1	4533
m	154	533	5	5	0	0	30s	100	1	4533
m	143	533	5	5	0	0	30s	100	1	4533
m	143	522	5	5	0	0	30s	100	1	4533
m	144	512	5	5	0	0	30s	100	1	4533
m	155	510	5	5	0	0	30s	100	1	4533
m	156	506	5	5	0	0	30s	100	1	4533
m	132	497	5	5	0	0	30s	100	1	4533
m	121	506	5	5	0	0	30s	100	1	4533
m	110	508	5	5	0	0	30s	100	1	4533
m	109	502	5	5	0	0	30s	100	1	4533
m	100	518	5	5	0	0	30s	100	1	4533
m	92	516	5	5	0	0	30s	100	1	4533
m	90	503	5	5	0	0	30s	100	1	4533
m	82	502	5	5	0	0	30s	100	1	4533
m	83	512	5	5	0	0	30s	100	1	4533
m	83	518	5	5	0	0	30s	100	1	4533
m	112	521	5	5	0	0	30s	100	1	4533
m	119	522	5	5	0	0	30s	100	1	4533
m	128	518	5	5	0	0	30s	100	1	4533
m	122	508	5	5	0	0	30s	100	1	4533
m	138	506	5	5	0	0	30s	100	1	4533
m	139	520	5	5	0	0	30s	100	1	4533
m	121	534	5	5	0	0	30s	100	1	4533
m	109	533	5	5	0	0	30s	100	1	4533
m	112	545	5	5	0	0	30s	100	1	4533
m	128	544	5	5	0	0	30s	100	1	4533
m	123	558	5	5	0	0	30s	100	1	4533
m	118	556	5	5	0	0	30s	100	1	4533
m	136	555	5	5	0	0	30s	100	1	4533
m	134	544	5	5	0	0	30s	100	1	4533
m	135	536	5	5	0	0	30s	100	1	4533
m	142	538	5	5	0	0	30s	100	1	4533
m	97	552	5	5	0	0	30s	100	1	4533
m	92	566	5	5	0	0	30s	100	1	4533
m	92	576	5	5	0	0	30s	100	1	4533
m	100	574	5	5	0	0	30s	100	1	4533
m	104	564	5	5	0	0	30s	100	1	4533
